65340	59205	68637	14666	66951	52461	1410	79887	92904	96327
89491	83154	34766	53619	49454	33655	87666	66941	37970	39055
39963	69177	71199	57776	44697	43796	95972	95545	89915	30846
58420	31980	56641	44830	57943	68885	49564	18723	44911	78305
34210	10522	93477	87383	84140	36881	6729	97975	44303	61095
5198	83079	46140	6834	23066	30014	71624	86938	57916	89721
97694	20913	26031	75299	57409	26139	91061	7819	97815	29135
71357	81977	18714	3183	57296	71869	29255	35713	68561	51379
82957	51623	12346	58644	27954	9592	77460	92831	72428	94558
79672	35056	80564	1621	61986	9337	80500	57936	48751	9501
33844	13659	22679	75087	21235	90681	22745	26966	98240	25992
26768	46856	97262	46840	91570	21711	21217	14256	73584	53061
83725	99766	96826	38727	14880	47983	11001	58632	36391	39246
5335	51023	28820	13552	9939	99238	53724	50135	58868	63248
39759	95321	96077	1060	52866	78279	47057	40115	83739	13196
75231	92740	94752	13323	9403	9411	83691	84185	11567	2234
76437	77021	12493	71132	28079	44464	12589	58708	76666	47553
659	3673	32034	81897	70772	96196	70845	94159	30600	72532
57233	92684	55376	94543	61258	56280	65851	71528	91573	72749
53654	98973	26831	12665	8886	83037	19478	23744	63993	90322
40310	81441	29329	64538	38388	89879	4213	97945	27203	77797
6502	64232	37061	41287	28447	80059	19151	29285	89737	27159
73648	96179	79472	75372	50033	72974	5337	16222	49588	5015
57395	42174	17978	50666	78661	16077	17338	93792	56590	27976
79861	19839	58120	86239	73328	42181	8198	48670	94390	53754
45758	64662	56452	29286	97694	9605	19386	41513	20481	30765
8463	31601	10178	82816	24034	36094	65614	12610	71219	96484
89805	1567	96841	27807	38607	93082	98929	77768	33952	46298
58830	9111	72884	53274	46795	37856	13037	31423	9235	54131
20903	48712	85234	18043	57721	74163	25471	76129	68903	79014
86289	88029	67760	59796	67169	58035	42539	7777	99792	19420
7985	93538	25767	33515	28415	84353	37277	24268	69066	11135
64255	56218	74943	47685	8292	97829	60371	6225	67484	52085
58332	12722	15085	12189	24255	57665	96470	56040	41878	73572
86315	72030	57762	59966	70302	24544	33146	52808	93996	493
67614	19453	89990	65022	29703	15164	22224	13103	99320	30095
95222	82681	29032	11952	5877	32399	75363	88745	54543	71459
79308	37723	10731	20361	93720	44200	67623	97011	73533	28188
74978	30487	7178	9383	51044	45518	5276	77791	39555	30859
68825	84814	9299	52142	52512	50400	79494	58030	68707	56494
2591	33989	54097	7300	97076	90766	41216	34795	46205	13191
96432	12085	53710	91185	86451	7502	95996	42137	98912	1320
96550	30616	46132	34624	67890	43535	70695	77922	41752	28723
21756	77337	42156	83998	64951	88923	42533	86177	66273	83555
16662	50609	52410	85087	25081	31187	89093	49143	14224	23619
70848	69915	52629	81578	22250	97879	18720	48094	85996	12098
47623	62582	61818	59187	42962	44901	63918	47639	99407	20149
98817	751	53868	61714	86923	17643	65774	81651	11951	23058
97832	721	84217	50741	40373	14407	80609	80222	85516	15470
39913	99223	10879	70322	2259	60212	97524	64683	96084	49391
32773	76070	17326	92166	17363	55619	510	53919	59256	80072
29432	27850	11984	37941	76480	74941	33348	75677	97543	78706
38955	10042	67715	12172	67076	69171	12165	21414	4864	91288
23640	72820	1900	93091	17671	45056	58629	18992	17114	23227
73804	12932	15349	4979	20878	26265	88394	35461	48193	58494
91861	22974	6358	80522	27878	41164	22560	46671	63325	33151
28961	95051	30505	92882	20256	62735	61895	11128	74171	96838
21044	14719	54181	72558	18158	63110	1615	57199	61351	50055
67040	29295	18851	86447	67391	63853	56374	24005	99279	49934
11040	73617	2162	14989	77001	10498	46805	93979	3987	8487
94284	60105	40840	11128	20549	34520	98347	99100	46532	96420
86993	70613	59656	20174	93724	9783	60099	25622	25297	78601
59103	85201	74287	86284	73923	33133	7876	25932	26518	6427
62735	30977	76852	61235	40782	48786	59611	41627	95421	92794
46702	1838	4687	88910	66069	78236	36329	93366	64137	79901
70299	5486	95603	65864	29811	12948	24779	79559	97272	98714
87622	75644	56561	87292	48659	15073	56775	6020	15998	38670
96356	68691	73796	50727	50848	21825	97126	84610	65954	14387
50430	13819	21242	73418	4511	66501	93544	64633	31708	16372
91800	55154	55449	15219	99818	2418	51873	48962	47715	39186
35225	65124	81375	92399	81954	76697	79505	54119	26637	51807
28231	29980	50941	16826	8388	82502	10873	67486	17592	53109
7751	21376	55083	3215	44993	38802	16780	58492	89516	56802
77765	24686	40779	71233	36001	40695	41225	96021	52653	60082
39386	36966	60670	95307	73419	35502	46568	49633	35973	69314
58838	16519	13872	31539	29723	21672	74088	49964	11287	91246
87740	91565	81812	87883	38219	77387	65442	64973	17427	23013
20901	54213	49688	40013	3378	10284	80187	51080	67511	41912
6790	1162	83082	18930	17605	94987	19621	48238	19028	26409
23380	44816	51562	54788	84097	10038	64763	49395	83811	24075
25	16579	41022	81153	31279	5746	94367	76326	78348	61398
66274	79682	38135	12579	77209	80662	82200	54939	45547	85398
61166	71987	78029	76091	63460	88626	56938	1711	8523	74803
25464	60322	324	71800	41971	77579	89904	85735	27844	99437
54037	71491	23546	71652	13976	67309	30352	62982	16936	6857
95856	57566	21650	21672	98856	14451	16620	73160	26434	26634
76564	78448	22285	42096	63001	43852	62038	75119	24785	82080
57629	23737	86046	7014	26730	62459	12187	29722	96123	34238
29697	43985	52218	58022	91458	92110	62971	19347	436	1450
51564	39907	95416	18021	98670	9100	43211	70050	84086	98663
31198	39628	50984	2841	49917	31395	95210	65351	30492	80607
93036	6468	52709	87749	98285	46631	99793	20176	14227	87544
24789	75798	6862	89435	2152	28833	47358	6629	29139	73392
2602	45171	10681	82396	68096	83156	48088	15482	94753	70785
74561	6713	18747	67759	69334	91395	91179	51519	9792	48846
84307	91675	9277	98207	54305	56507	28285	12111	76102	11588
66417	9279	89272	50267	42076	13629	20749	28650	28570	67877
86551	82371	10783	7233	32019	42763	57597	76380	29257	76586
15550	38944	39821	11798	11605	57507	17257	67871	61239	63474
84382	806	42543	38343	69341	24102	94110	79663	37702	97030
15610	29903	97419	87045	17939	53430	73147	34811	66217	83613
72002	15619	29267	87604	21487	9672	75894	43632	85312	84443
79423	96914	22424	47999	16171	34071	41229	68498	12107	88529
9961	67115	69556	15567	44133	42698	36462	42807	90440	66039
63901	13832	66742	81742	48896	66228	69899	64406	16552	87549
66544	20495	26340	58393	7142	39241	9067	86565	60760	96702
42588	81637	34776	59378	88117	67604	36446	96621	58415	88479
95288	39830	60448	85795	54185	77442	15580	53449	64846	77464
44138	28442	98381	72118	3397	60475	13251	84177	30293	26597
85553	46384	29329	16427	91648	56201	72617	18665	15052	97554
20665	74491	19605	96162	88891	18071	70719	96176	34993	89103
2675	81409	56335	49484	10669	69332	56400	60568	20888	49239
93618	37751	5358	78794	13368	23222	68032	55329	9125	38543
39333	36455	94950	69939	17194	59986	31763	61568	8901	87187
9918	35209	77845	91676	25897	11402	51117	2678	85888	85383
11179	94827	28520	82827	52839	76880	4617	63050	96719	7521
3558	67209	27075	84897	67916	60110	6977	71715	73545	19247
33603	5384	57259	97602	87077	51634	17770	53985	227	2315
11200	72757	71040	70149	72644	36827	54174	59363	15558	31902
21920	79356	28844	68138	98715	41369	41654	2741	56153	18905
88367	81717	96199	85986	55529	67518	23194	32701	33557	53387
2827	7541	14642	58123	97943	8380	30672	78838	60827	18023
91962	70096	2894	38356	33115	49824	62684	34627	36985	28263
64365	26268	10177	44263	56843	58447	53496	75017	66408	15604
44338	76531	11936	69772	39819	62276	29623	45434	87214	95555
46333	93428	24828	82024	79101	73612	93530	65930	68512	76788
99947	21285	87675	45875	87289	94217	81249	8089	24017	38684
87949	53619	23218	93127	65993	67488	56937	6752	15479	58583
12027	98896	13005	71602	5446	24279	72733	28134	66944	35111
33304	94168	70697	6292	95532	50683	49428	56409	66178	76012
85931	23479	68122	52066	68599	85458	17246	27905	21914	3846
26261	1642	98604	36239	34107	63819	85602	81066	95046	12143
24183	91577	80783	27903	12173	75087	82312	61026	71710	29334
89448	3957	1885	22028	14393	6495	43600	95938	44535	92198
6366	7090	4585	79228	66345	27657	75918	85288	99253	87383
16586	41631	8727	20558	76109	7115	26320	52004	85950	94333
34639	27540	16350	12685	35418	43737	941	23307	98048	36398
14679	10034	42604	50468	92697	92194	72731	91896	44794	85369
76575	6676	36121	62465	21687	457	64008	54409	14019	94553
37020	3343	99299	8526	94608	30628	85548	62326	99996	22703
97349	59760	49276	43353	84793	6805	46674	84435	52807	66510
20505	49435	20004	50816	92013	49483	22696	87811	56253	99817
62826	50174	38674	98964	91220	27692	64888	71578	52644	24645
17558	66172	59430	87272	72880	696	55567	93030	63709	13889
45603	85548	32538	86778	86001	48068	79738	78692	1033	77205
90257	59771	49242	13906	62406	30177	71851	37608	25995	59795
79417	53250	26107	44493	87537	74041	74282	17419	3596	82493
42294	31383	65257	89889	51464	956	33864	37108	48674	52122
98884	44014	12820	32545	54247	20987	10132	44425	68412	75202
39925	18995	54807	84636	94597	55258	5083	4860	55533	6244
26826	30956	45980	17687	20655	57091	55485	37865	96880	29599
45917	77455	51631	15844	50133	6622	77779	76798	39953	25722
33193	43879	51489	20919	51570	27572	43973	75517	38028	42861
82549	38224	41786	65370	60050	81853	5183	55927	7191	90935
7201	41012	95318	82256	97255	39638	81089	36405	85137	23585
13601	32238	3556	80692	64651	40078	6485	22239	95791	12129
39472	87369	12527	40403	43642	4683	4446	49097	58964	38955
34508	63376	68689	89260	50498	39365	35203	23884	7419	60701
77084	72719	36070	38137	57895	78355	92783	55420	586	94229
70008	52699	42988	43323	69642	58348	131	79808	88529	13714
3502	267	71059	16865	86300	46914	32210	95925	77424	28366
74022	44412	5717	59117	77410	48934	26810	79402	54730	12994
38198	82107	20791	76099	13212	37004	33983	8818	83906	96502
33075	97309	11994	14906	77206	21955	35051	14392	56634	40795
54091	31589	62364	39302	32169	44548	93016	44867	92597	62519
8665	47893	30520	64481	92661	70951	28253	54479	89065	73736
78381	62264	72918	8453	47970	59736	17435	16636	16698	40671
13284	45179	97723	43026	62265	26315	84299	27488	67983	67078
53107	15688	87883	40159	28516	72030	85650	87146	24099	24095
60133	91688	70545	53325	25305	82783	99821	65664	80952	30287
50071	10214	76825	88429	79270	80780	52407	32367	85211	28893
57200	59223	90286	29847	75094	89445	97608	88805	54805	42728
10590	90192	33554	18474	78643	31999	55011	55956	93619	91810
82357	72631	75444	32482	31577	59212	18658	7526	58475	79986
63047	36691	12299	44771	1317	45540	87572	73562	7817	62258
69016	67223	52163	48063	3314	95120	30129	18709	9428	9117
89906	72311	1116	41261	3104	19536	27730	97265	90576	18689
32503	77975	25839	22698	21452	64970	64229	37945	96665	23425
78363	87509	1602	93829	59243	145	33809	47519	4267	85979
61479	33648	92458	63658	35496	8913	28556	55818	24822	98236
94517	56247	70710	8723	53944	84470	23821	82306	69315	72948
3967	68212	6151	78148	84969	39228	72631	65111	2081	40172
63189	5843	53462	26377	43942	6362	17225	5382	21863	38193
68084	58677	16995	74549	83630	26574	69035	78648	26348	68427
87462	8665	92354	54307	37584	66384	18165	10420	41033	4648
2165	6711	51153	99887	32549	69330	65197	3555	24095	42458
27697	24451	17633	92172	34570	66129	27644	38271	83535	13108
57562	26832	74563	1336	22738	34527	20059	53069	27028	81719
26947	55747	39202	10041	39399	93097	49668	45972	22167	40033
30287	96830	62882	29285	35791	18845	80831	4328	33346	38463
16029	98314	44138	26116	67533	73053	95542	22357	54636	55381
82485	96108	72703	62270	4304	37085	64791	15614	27623	59405
52605	76021	1526	50355	32662	41353	90113	32533	71106	74305
73118	8426	36493	19263	71648	35434	15549	29743	38560	74501
2161	72635	26307	92824	79874	60425	73612	13252	38791	43104
2035	9895	28447	13750	76257	18984	7156	40789	1449	26308
38980	92455	76288	21464	33390	72507	23006	59308	13251	64140
10108	54642	13162	66749	4745	67211	95949	86485	5503	90247
52125	79222	38955	66025	47549	71080	30104	49283	67374	93574
60347	39535	4116	4202	64378	32568	5047	39548	56999	5820
48605	88364	96631	65002	30415	46401	25283	56090	9933	4546
4010	51153	29794	70786	98198	14404	93681	45390	6870	57723
78521	40407	64803	11569	22802	38562	68754	22280	68712	98809
83143	87876	58951	63280	68418	39543	75519	78710	80154	55206
26805	65643	44682	24062	78173	66326	29670	76885	31629	88833
44159	33870	38335	91327	30965	49644	76574	33031	69710	52887
66266	18008	67057	95440	42429	89149	53953	74633	17259	80179
16165	95	76910	57062	925	22884	4586	36516	57006	13080
30541	85861	32155	29544	24824	25365	34285	12254	60800	70790
16822	97233	1599	51962	1483	22500	6273	56235	47051	28499
99335	58639	3931	98118	18076	66267	41825	42590	75674	1024
43750	85263	70017	66912	89491	653	80325	62123	57824	44161
51065	24737	93775	96041	72156	76819	46048	96883	71718	58361
98347	77017	39850	52580	90871	47005	35002	4425	15304	9784
1191	71683	20325	42492	47871	35939	68836	50016	1828	37735
57633	92087	76225	30984	21031	74737	98303	70201	65180	95873
96299	29645	27318	91649	58474	19950	34587	69790	47537	29804
89040	99779	58590	27407	68510	83162	13954	37146	38336	86362
77244	86028	53722	99654	26219	36272	75028	74393	76933	77183
58709	16968	62293	29962	66424	54237	43457	19242	1305	1461
40100	1722	14662	57168	86487	83462	77803	51850	47972	78451
59990	49264	35479	50710	33818	53312	46391	85952	56368	83662
35389	42371	76637	73567	43864	95282	73383	1978	37849	79295
44527	62492	81929	37026	72137	85558	4337	80599	26438	88571
66468	27030	41036	43356	72286	59384	58240	20325	37716	40350
97102	35032	67404	12691	9141	92319	76540	71217	36701	36031
3097	42801	15375	52825	76906	33368	59499	65516	37945	50559
98732	50097	43918	68645	51243	34549	40861	34651	30882	68320
30116	53486	49427	87496	90175	85163	63045	42019	34027	78195
37381	80586	65800	59202	64544	33001	95861	21348	85521	5600
59648	45552	34503	90058	40357	7908	99171	49219	18362	69624
22655	30498	9825	70442	75125	55474	76275	649	51490	80735
88338	66485	8589	4688	55254	32672	23436	49550	45112	26309
32009	95640	19251	6801	67643	2690	64920	6630	54840	87906
94171	90769	11612	2536	27127	8620	29417	13858	25841	36144
47297	47182	66246	6159	12923	63678	12321	50527	55592	60296
73186	82977	18159	72121	75982	81558	75795	36231	20002	65485
49699	89494	15654	80598	25233	3016	6710	30947	26220	42110
31647	95216	19832	19678	63727	18374	50192	93143	36068	67933
3354	18520	26273	17333	17851	8251	73332	10044	63603	20565
29652	67738	19656	33681	10204	70570	94001	32625	3925	27489
94530	17092	68728	66039	24123	38010	47610	44270	28401	44065
21240	97478	36481	71221	76132	67611	66169	24919	9006	18540
36838	5672	31349	44471	81160	3983	11110	74239	69190	89794
4307	80143	44130	61328	8752	29663	52908	78084	96988	67238
53888	6989	56352	43142	92651	48802	52231	12847	34365	56203
71058	52870	32500	39579	79204	76470	94544	9258	53146	5306
86253	80193	17820	49580	15949	46966	53816	63954	70383	43792
61847	89721	58374	92810	53630	96685	30149	68523	57651	14128
56758	49253	29367	87114	62129	54895	14080	45050	24434	82162
44797	24317	99434	19322	21188	12767	49446	48221	70825	77473
89548	54340	54812	38955	96386	30011	17531	9790	50292	36475
50469	16836	71905	50135	71453	50474	31622	5979	86060	55578
63116	38120	44679	73551	8555	93159	55250	87418	21043	70953
73784	58685	33226	74651	89754	74874	89688	7244	29718	84436
28503	30138	83017	23521	91284	96127	55250	93775	81712	13986
17702	90804	38318	22628	12100	56431	51787	1618	28223	61936
7723	78716	18859	89986	47954	61105	25347	43948	40126	91147
61718	32322	67564	19939	87385	12430	58703	66466	55066	71670
32629	5708	87308	81585	56471	98144	22558	45648	72522	22631
59662	70537	48602	33914	77846	28751	17966	45936	13881	88454
52758	44850	63696	52039	72566	44601	44873	20608	76147	79365
9765	22520	20211	28728	83924	35192	88755	58801	28291	54849
97432	43947	135	70917	48996	32781	28646	74565	59074	43270
41318	96854	24929	7649	99938	28568	45214	47084	98328	11773
31033	95315	11049	98062	79519	33667	42838	24265	3001	80530
61449	98265	23606	49970	42436	4422	62685	30526	5091	48293
83819	34159	27791	25245	67598	1456	78013	99076	38082	41064
95639	55761	5563	1890	37118	80033	7296	22909	26556	37990
75204	79313	60042	37792	4114	46161	53928	20318	61341	84605
32012	45162	58613	87476	69726	94181	53785	33400	84205	77274
63585	70617	51188	77675	29577	99534	82737	80741	66323	17468
50813	11871	71490	8976	85403	49645	77477	70336	50862	18783
85338	57077	6430	33829	73556	18854	16359	60767	33130	6325
79540	11264	34392	16714	60912	26220	11949	95448	38085	27468
8823	56728	50018	61409	87817	41847	43889	35699	65941	60576
70818	9160	29926	89687	56407	32060	36899	73923	38911	84114
90526	27086	34637	15532	1816	55377	85742	59534	9317	7677
40998	25061	49084	52230	68363	83786	88027	74135	30733	35883
51492	12383	6357	49522	42865	60355	33072	99021	38323	44550
20476	4152	26509	28638	80289	94013	53063	84434	34563	28289
10769	18993	73588	69174	23526	24262	78319	24131	11138	55726
69943	89482	22792	30217	55824	77981	82217	47882	20665	33908
60425	59042	62716	45437	35623	87282	48135	7771	81801	36898
91011	48891	54678	7620	4945	30987	65663	22232	47817	63028
73380	55715	96518	94049	44723	33954	63345	36384	15872	17566
7528	48655	69259	66299	60736	14736	91420	68387	80747	55743
2992	83948	64885	57874	39137	77937	36867	45176	61809	59620
97601	51404	71629	35772	36048	99887	48236	37131	81539	56923
81772	5067	48815	36222	45071	69419	79655	36770	85473	67392
27301	16396	88721	88438	71394	2560	14393	22064	46712	66545
64587	75186	81114	47404	49516	56153	22788	52429	51655	79611
53499	66907	96161	79754	96865	66816	36935	92757	97485	26702
13469	25722	94376	77124	75995	62429	18266	63955	51324	88388
9893	56081	15443	81161	75844	20776	60992	16208	72307	17161
64005	11127	38131	93919	1422	26006	12840	86237	6142	75458
8924	74120	79636	17775	12428	89668	24464	8886	16983	34982
43662	70433	69071	10604	9084	8384	80448	5141	88736	4653
45618	53271	19715	55929	52475	80666	87610	75957	73371	31773
35631	19972	87944	59599	58717	71226	38029	87857	58336	41909
15431	93716	27002	18879	52587	56389	454	84632	5224	11338
18487	39305	25256	3577	61278	84150	70651	80772	86020	32604
18855	56956	70458	61612	24968	27194	17972	81522	50727	69931
52353	86227	15295	45226	38121	9666	39043	21753	2018	90080
37520	87369	75294	11280	34281	71707	18099	16121	75280	99076
82353	23135	2076	92762	13558	62982	97152	54133	57253	59573
87484	64823	30852	80959	94145	25386	18991	31388	25555	78902
94849	18779	2279	39195	13809	89324	29081	30566	26366	97089
74515	96264	62404	41462	10051	81270	24222	66175	70925	44279
94812	14164	62335	6838	32442	74015	90619	91199	45205	13063
57632	23477	68003	34828	49687	57786	70626	39154	89509	95926
75281	90642	80522	95835	24700	64707	63125	24842	1278	54031
90723	76424	74450	24162	37520	68521	43254	53347	10655	34228
32514	64738	46013	43559	76399	98928	63019	50787	4125	41831
25642	4197	12443	67989	38345	1254	8681	20883	9190	22322
90904	85239	23753	91428	51905	98969	74832	55691	68340	48798
71085	29255	81214	80680	49421	41242	23399	37456	28211	73707
90059	19412	98597	67699	14629	25665	92431	45653	27169	11088
16705	1640	71189	57807	557	83447	29867	16412	80290	95032
14025	93304	38313	92221	38260	73538	8374	35727	95313	94321
82670	93301	78925	8030	94437	80780	53169	98184	95794	86531
55156	95416	29354	66724	27851	25906	47242	3660	86511	13134
13697	37913	78412	11936	43183	46995	44459	18288	51043	35531
86803	81501	63466	49824	35640	34715	29452	69389	59032	65910
88962	94032	11550	62399	23957	94508	9752	57899	61927	34059
61066	93494	28638	25758	73022	62304	29454	20146	743	34861
38903	81936	16159	34455	9137	7208	83596	64391	32042	70611
25525	92785	21410	20529	63336	52762	2818	72114	74356	51189
8896	49735	80567	69553	75398	84497	32121	41070	5219	76275
20125	58971	76396	11842	4140	62428	42129	53392	8671	89281
81685	87989	85972	36517	75717	93767	20307	51727	50110	32300
16068	60641	13575	26335	25436	27219	24120	17622	54860	31039
97666	27400	37927	24391	49736	26894	27444	27019	22483	31704
32147	43032	94114	38960	12097	95758	42291	80906	70410	77164
94265	9645	82811	98694	69835	45532	22514	60319	4859	34939
76415	60245	4670	85887	91992	11182	43724	53824	50155	37809
21491	74893	61010	73326	32452	29587	41069	46290	52154	75087
49130	84690	47407	45472	82884	74506	99943	22827	59664	84587
98396	89562	87577	47190	84099	98023	66273	64539	20735	22035
44854	99378	69775	82577	932	98693	87853	64251	43539	72688
79569	39097	90248	50808	74538	33196	36753	50541	18558	4359
80820	44828	85580	42943	97116	75343	83671	72111	13703	24613
85312	87482	34868	79232	91698	79401	19502	74132	62640	3996
13434	80786	57774	91796	458	29091	83558	57850	48629	51115
29697	76777	65622	79874	65616	88412	30113	43693	50123	35174
43994	30019	37655	92837	1465	25729	79090	25302	78986	47817
99181	17309	69704	63650	10223	29182	42323	59775	92507	58050
36908	30708	22294	78414	4879	7145	28586	12601	2535	57482
27315	26979	81584	51357	6520	63698	56797	39289	4554	98540
